Measures;Emotions;Flags;GnegativeGO;GnegativePseAAC;GpositiveGO;GpositivePseAAC;Scene;VirusGO;VirusPseAAC;Yelp
Accuracy;0,4804892328451290000;0,5732659679501790000;0,9467737623477710000;0,5537442703722870000;0,9441329434531430000;0,5555529468681520000;0,5702740579066210000;0,9005555555555560000;0,3391269841269840000;0,6370320109677170000
Average-precision;0,7004854933916850000;0,7820631120098220000;0,9671548493583190000;0,6763654212153990000;0,9635720519460810000;0,7200612804386390000;0,7147254420993840000;0,9395515873015870000;0,5723948412698410000;0,8554336521692860000
clp;0,0000000000000000000;0,2000000000000000000;0,0000000000000000000;0,0000000000000000000;0,0000000000000000000;0,0000000000000000000;0,0000000000000000000;0,0000000000000000000;0,0000000000000000000;0,0000000000000000000
coverage;2,4734920003739000000;4,0807442849548100000;0,2067371229662670000;1,8128700524889100000;0,1213494977090980000;0,9044366658129140000;1,2560728081616800000;0,4514285714285720000;2,0930952380952400000;1,4434406745181400000
F1;0,5673814076870320000;0,6965242506179510000;0,9557512807720730000;0,5719155320795710000;0,9479856190178060000;0,5680855554606940000;0,5964884345335780000;0,9193412698412700000;0,3824206349206350000;0,6997781919172790000
hamming-loss;0,2391648370061530000;0,2653615098351940000;0,0135752730136053000;0,1180242199350960000;0,0279335282734284000;0,2275221264122480000;0,1501848615728290000;0,0355952380952381000;0,2431746031746030000;0,1716453046068820000
Macro-AUC;0,7055097196818890000;0,6036707252831200000;0,0000000000000000000;0,0000000000000000000;0,9416323287224320000;0,6458895755144860000;0,7638619979659860000;0,0000000000000000000;0,0000000000000000000;0,7735193841069520000
Macro-F1;0,5859174735486430000;0,5866711600065720000;0,9176834834320080000;0,3151796646206520000;0,8801950302874980000;0,4515305733525130000;0,6113099142264300000;0,8434217897685390000;0,2887706308015230000;0,6837565541564350000
Macro-Precision;0,6353019297683340000;0,6404304863891330000;0,9095070779580920000;0,3569676878100040000;0,8767924032227770000;0,4741982248087730000;0,6314316453667910000;0,8410016835016830000;0,2878500203500200000;0,7180175648385800000
Macro-Recall;0,5731115010481630000;0,6029918634120310000;0,9324631999098460000;0,3494878326280760000;0,9012934532787470000;0,4609625260360560000;0,6301701181390740000;0,8692129629629630000;0,3400462962962960000;0,6657468739346230000
margin-loss ;1,8687823251343100000;2,4853774587985100000;0,1620726073649690000;1,7862362106262300000;0,1136194826261420000;0,9005905119667610000;1,2019345227301500000;0,2480952380952380000;1,9330952380952400000;0,7416676181153470000
micro-AUC ;0,7164968902666440000;0,7343045382269040000;0,9719902314712620000;0,7547531525218410000;0,9674336778370990000;0,7171609561174730000;0,7591453744928470000;0,9507280168406030000;0,6381263295946910000;0,8111078918498960000
Micro-F1;0,6038241482564410000;0,7256160891898490000;0,9484710637506990000;0,5650493164113130000;0,9449304962144090000;0,5661724450243740000;0,5969900582810030000;0,9164684356039990000;0,4047226435960000000;0,7358862687371910000
Micro-Precision;0,6226607784172290000;0,7287499621579970000;0,9425615526478440000;0,5470975848955030000;0,9379512231510010000;0,5454470392601850000;0,5749036326964880000;0,8898359226979920000;0,4006623077350210000;0,7420786771359700000
Micro-Recall;0,5883452909599700000;0,7260711847232370000;0,9546756576981290000;0,5851264624886330000;0,9522467913144940000;0,5890904692791490000;0,6212575272348140000;0,9465356125356130000;0,4112535612535610000;0,7298763623424230000
mlp;0,0000000000000000000;0,1000000000000000000;0,2500000000000000000;0,2625000000000000000;0,0000000000000000000;0,7500000000000000000;0,0000000000000000000;0,0833333333333335000;0,3000000000000000000;0,0000000000000000000
one-error ;0,3878988378637550000;0,2720600744284960000;0,0452883245581853000;0,4351180696779960000;0,0577719912348103000;0,4339245567602950000;0,4127582955234720000;0,0921428571428571000;0,5840476190476190000;0,2539502723114370000
precision ;0,6178440092164220000;0,7112321143768510000;0,9567351407627700000;0,5653909354785680000;0,9460748740715440000;0,5574760237912290000;0,5886014548158270000;0,9104365079365080000;0,4071825396825400000;0,7426815525680320000
ranking-loss ;0,2849517456902510000;0,2562524809498490000;0,0199544547794003000;0,2470440058432340000;0,0377097621825701000;0,2987451027822840000;0,2317789560316650000;0,0447777777777777000;0,3587242063492060000;0,1474962621130210000
recall ;0,5848117969820960000;0,7040743652059440000;0,9636241786712470000;0,5967207875037360000;0,9537490395287290000;0,5912276957227010000;0,6305276230514370000;0,9465476190476190000;0,4039285714285710000;0,7118036605575880000
subset-accuracy ;0,2227630106386030000;0,1072567783094100000;0,9202000628473920000;0,5010258986326640000;0,9325749167591560000;0,5179551210905260000;0,4925196992917420000;0,8397619047619050000;0,2128571428571430000;0,4332783298788260000
wlp ;0,0000000000000000000;0,1285714285714290000;0,2500000000000000000;0,3000000000000000000;0,2500000000000000000;0,2000000000000000000;0,0000000000000000000;0,0833333333333335000;0,4000000000000000000;0,0000000000000000000
